Source,Target,Type,Weight
1170,3803,undirected,1
1060,1917,undirected,1
1060,2124,undirected,1
1917,2124,undirected,1
337,1589,undirected,2
3830,1589,undirected,1
3409,1008,undirected,1
4043,1589,undirected,3
1656,1642,undirected,2
1656,1663,undirected,3
1642,1663,undirected,2
2885,324,undirected,24
2885,3222,undirected,24
324,3222,undirected,41
3767,926,undirected,1
3767,1312,undirected,1
926,1312,undirected,1
584,333,undirected,1
1654,376,undirected,1
1654,2982,undirected,1
1654,1663,undirected,1
1654,1466,undirected,1
1654,908,undirected,1
376,2982,undirected,1
376,1663,undirected,1
376,1466,undirected,1
376,908,undirected,1
2982,1663,undirected,1
2982,1466,undirected,1
2982,908,undirected,1
1663,908,undirected,1
1466,908,undirected,1
3660,1366,undirected,1
1366,1041,undirected,1
1366,4253,undirected,1
1366,3618,undirected,1
1041,4253,undirected,1
1041,3618,undirected,1
4253,3618,undirected,1
962,1589,undirected,1
962,2993,undirected,1
1589,2993,undirected,1
1366,4367,undirected,1
1104,3216,undirected,1
1589,919,undirected,1
1589,1237,undirected,27
3577,1237,undirected,24
2414,2884,undirected,1
2414,1663,undirected,1
2884,1663,undirected,1
3286,303,undirected,2
3286,1312,undirected,2
3286,1072,undirected,2
3286,3420,undirected,2
303,1312,undirected,4
303,1072,undirected,2
303,3420,undirected,2
1312,1072,undirected,2
1312,3420,undirected,2
1072,3420,undirected,2
4346,1922,undirected,1
1698,1312,undirected,1
1698,2953,undirected,1
1698,437,undirected,1
1312,2953,undirected,1
1312,437,undirected,1
2953,437,undirected,1
728,430,undirected,1
728,1663,undirected,1
430,1663,undirected,1
558,1589,undirected,6
558,2850,undirected,1
1589,2850,undirected,1
2753,2301,undirected,1
4283,3442,undirected,2
4283,1663,undirected,2
4283,1697,undirected,2
3442,1663,undirected,2
3442,1697,undirected,2
1663,1697,undirected,3
2397,1663,undirected,3
4304,1366,undirected,1
1589,719,undirected,1
1366,3655,undirected,1
1781,3260,undirected,1
1781,1366,undirected,1
3260,1366,undirected,1
1589,139,undirected,1
4142,1347,undirected,3
2678,1663,undirected,1
1312,3013,undirected,1
1186,1312,undirected,1
1186,3922,undirected,1
1186,3002,undirected,1
1186,1997,undirected,1
1186,2002,undirected,1
1186,2001,undirected,1
1312,3922,undirected,1
1312,3002,undirected,1
1312,1997,undirected,1
1312,2002,undirected,1
1312,2001,undirected,1
3922,3002,undirected,1
3922,1997,undirected,1
3922,2002,undirected,1
3922,2001,undirected,1
3002,1997,undirected,1
3002,2002,undirected,1
3002,2001,undirected,1
1997,2002,undirected,1
1997,2001,undirected,1
2002,2001,undirected,1
175,2869,undirected,1
175,1862,undirected,1
2869,1862,undirected,1
2397,1660,undirected,1
3881,1663,undirected,1
3881,3546,undirected,1
1663,3546,undirected,1
1366,4028,undirected,1
1544,1366,undirected,1
1544,599,undirected,1
1544,1066,undirected,1
1544,1221,undirected,1
1366,599,undirected,1
1366,1066,undirected,1
1366,1221,undirected,1
599,1066,undirected,1
599,1221,undirected,1
1066,1221,undirected,1
1589,1836,undirected,3
1589,808,undirected,1
1836,808,undirected,1
1663,2438,undirected,1
1663,2319,undirected,1
1663,3560,undirected,1
2438,2319,undirected,1
2438,3560,undirected,1
2319,3560,undirected,1
1784,1497,undirected,1
1784,2921,undirected,1
1784,2997,undirected,1
1784,384,undirected,1
1784,95,undirected,1
1784,567,undirected,1
1784,1663,undirected,1
1497,2921,undirected,1
1497,2997,undirected,1
1497,384,undirected,1
1497,95,undirected,1
1497,567,undirected,1
1497,1663,undirected,1
2921,2997,undirected,1
2921,384,undirected,1
2921,95,undirected,1
2921,567,undirected,1
2921,1663,undirected,1
2997,384,undirected,1
2997,95,undirected,1
2997,567,undirected,1
2997,1663,undirected,1
384,95,undirected,1
384,567,undirected,1
384,1663,undirected,1
95,567,undirected,1
95,1663,undirected,2
567,1663,undirected,2
1062,1063,undirected,1
1062,2375,undirected,1
1062,2709,undirected,1
1062,3683,undirected,1
1062,1312,undirected,1
1062,3724,undirected,1
1063,2375,undirected,2
1063,2709,undirected,3
1063,3683,undirected,1
1063,1312,undirected,2
1063,3724,undirected,1
2375,2709,undirected,34
2375,3683,undirected,1
2375,1312,undirected,20
2375,3724,undirected,1
2709,3683,undirected,2
2709,3724,undirected,1
3683,1312,undirected,3
3683,3724,undirected,1
1312,3724,undirected,1
2952,1366,undirected,1
2952,4412,undirected,1
1366,4412,undirected,1
324,4367,undirected,1
3932,3216,undirected,1
1366,4341,undirected,3
1366,3902,undirected,1
1366,3405,undirected,1
1366,3403,undirected,1
4341,3902,undirected,1
4341,3405,undirected,1
4341,3403,undirected,1
3902,3405,undirected,1
3902,3403,undirected,1
3405,3403,undirected,1
197,2375,undirected,1
197,1539,undirected,1
197,2709,undirected,1
197,1312,undirected,1
197,1495,undirected,1
2375,1539,undirected,5
2375,1495,undirected,1
1539,2709,undirected,4
1539,1312,undirected,6
1539,1495,undirected,1
2709,1495,undirected,1
1312,1495,undirected,5
2812,3440,undirected,1
2812,2816,undirected,1
2812,1438,undirected,1
2812,1366,undirected,1
3440,2816,undirected,1
3440,1438,undirected,1
3440,1366,undirected,1
2816,1438,undirected,1
2816,1366,undirected,1
1438,1366,undirected,1
98,1589,undirected,7
98,2710,undirected,1
98,3211,undirected,1
1589,2710,undirected,3
1589,3211,undirected,1
2710,3211,undirected,1
1366,2409,undirected,1
3112,1589,undirected,26
2885,330,undirected,7
1589,1584,undirected,4
1366,1397,undirected,1
3328,1312,undirected,2
3328,484,undirected,2
1312,484,undirected,2
1366,3127,undirected,1
3159,1589,undirected,3
2407,1366,undirected,1
1366,4127,undirected,1
1366,1934,undirected,1
1366,2854,undirected,1
1366,4453,undirected,1
4127,1934,undirected,1
4127,2854,undirected,1
4127,4453,undirected,1
1934,2854,undirected,1
1934,4453,undirected,1
2854,4453,undirected,1
1589,988,undirected,3
370,1663,undirected,2
3219,1435,undirected,1
3219,2481,undirected,1
3219,2212,undirected,1
3219,110,undirected,1
3219,1663,undirected,1
1435,2481,undirected,1
1435,2212,undirected,1
1435,110,undirected,1
1435,1663,undirected,3
2481,2212,undirected,1
2481,110,undirected,1
2212,110,undirected,1
2212,1663,undirected,1
110,1663,undirected,1
2344,1589,undirected,45
717,2064,undirected,1
717,1570,undirected,19
2824,2064,undirected,1
2824,1570,undirected,5
2064,1570,undirected,1
2602,381,undirected,1
2602,1663,undirected,1
2602,1646,undirected,1
381,1663,undirected,2
381,1646,undirected,1
1663,1646,undirected,1
1589,751,undirected,14
333,751,undirected,4
1953,1663,undirected,1
1507,4165,undirected,1
1507,3297,undirected,1
4165,3297,undirected,1
3914,4143,undirected,1
3573,1440,undirected,1
3573,1663,undirected,4
3573,351,undirected,1
3573,2506,undirected,1
3573,2263,undirected,1
3573,4008,undirected,1
3573,129,undirected,1
3573,1994,undirected,1
1440,351,undirected,2
1440,2506,undirected,1
1440,2263,undirected,2
1440,4008,undirected,1
1440,129,undirected,1
1440,1994,undirected,1
1663,351,undirected,6
1663,2506,undirected,1
1663,2263,undirected,2
1663,4008,undirected,1
1663,129,undirected,1
1663,1994,undirected,1
351,2506,undirected,1
351,2263,undirected,1
351,4008,undirected,1
351,129,undirected,1
351,1994,undirected,1
2506,2263,undirected,1
2506,4008,undirected,1
2506,129,undirected,1
2506,1994,undirected,1
2263,4008,undirected,1
2263,129,undirected,1
2263,1994,undirected,1
4008,129,undirected,1
4008,1994,undirected,1
129,1994,undirected,1
1444,1366,undirected,1
3306,286,undirected,10
3306,1312,undirected,10
3306,1365,undirected,10
286,1312,undirected,10
286,1365,undirected,10
1312,1365,undirected,10
4178,1366,undirected,1
1663,1851,undirected,6
1589,1857,undirected,1
4448,1663,undirected,4
4448,730,undirected,1
1663,730,undirected,1
3426,1366,undirected,1
1637,4314,undirected,5
1637,2609,undirected,5
1637,2147,undirected,1
4314,2609,undirected,5
4314,2147,undirected,1
2609,2147,undirected,1
1691,1366,undirected,1
1366,3486,undirected,1
1242,4402,undirected,1
1242,1570,undirected,1
4402,1570,undirected,1
1663,3063,undirected,1
1589,1731,undirected,1
3216,333,undirected,61
1459,1366,undirected,1
1459,1545,undirected,1
1366,1545,undirected,3
746,3986,undirected,2
746,3204,undirected,2
746,1061,undirected,2
746,3358,undirected,2
3986,3204,undirected,2
3986,1061,undirected,2
3986,3358,undirected,2
3204,1061,undirected,2
3204,3358,undirected,3
1061,3358,undirected,2
217,1589,undirected,6
217,2218,undirected,7
1589,2218,undirected,2
1590,3793,undirected,1
1590,333,undirected,2
3793,333,undirected,1
1366,280,undirected,1
1663,2227,undirected,1
1663,470,undirected,5
2709,2885,undirected,21
4161,4243,undirected,1
4161,3778,undirected,1
4243,3778,undirected,1
1570,2412,undirected,1
1570,1579,undirected,13
2412,1579,undirected,1
2819,1366,undirected,1
2709,3038,undirected,3
2709,2798,undirected,6
3038,2798,undirected,2
3460,1570,undirected,2
3460,3225,undirected,1
1570,3225,undirected,2
1001,2267,undirected,2
1001,1312,undirected,2
2267,1312,undirected,2
3407,1366,undirected,1
3812,4326,undirected,3
3812,1414,undirected,3
3812,1663,undirected,3
4326,1414,undirected,3
4326,1663,undirected,3
1414,1663,undirected,3
1637,2145,undirected,4
4314,2145,undirected,4
2609,2145,undirected,4
329,609,undirected,1
329,4387,undirected,2
329,2703,undirected,1
329,4083,undirected,1
329,2056,undirected,1
329,1450,undirected,1
329,686,undirected,1
329,1589,undirected,4
329,3358,undirected,1
329,326,undirected,1
609,4387,undirected,1
609,2703,undirected,1
609,4083,undirected,1
609,2056,undirected,1
609,1450,undirected,1
609,686,undirected,1
609,1589,undirected,1
609,3358,undirected,1
609,326,undirected,1
4387,2703,undirected,3
4387,4083,undirected,6
4387,2056,undirected,1
4387,1450,undirected,1
4387,686,undirected,1
4387,1589,undirected,120
4387,3358,undirected,2
4387,326,undirected,1
2703,4083,undirected,1
2703,2056,undirected,1
2703,1450,undirected,1
2703,686,undirected,1
2703,1589,undirected,1
2703,3358,undirected,1
2703,326,undirected,1
4083,2056,undirected,1
4083,1450,undirected,1
4083,686,undirected,1
4083,3358,undirected,2
4083,326,undirected,1
2056,1450,undirected,1
2056,686,undirected,1
2056,1589,undirected,1
2056,3358,undirected,1
2056,326,undirected,1
1450,686,undirected,1
1450,1589,undirected,1
1450,3358,undirected,1
1450,326,undirected,1
686,1589,undirected,1
686,3358,undirected,1
686,326,undirected,1
1589,3358,undirected,284
1589,326,undirected,1
3358,326,undirected,1
333,1447,undirected,1
333,2580,undirected,1
333,1122,undirected,1
1447,2580,undirected,1
1447,1122,undirected,1
2580,1122,undirected,1
4012,1663,undirected,1
1889,1312,undirected,1
3577,3883,undirected,3
3577,333,undirected,2
3883,333,undirected,2
175,2430,undirected,29
1366,4058,undirected,2
4462,2747,undirected,1
4462,1182,undirected,1
2747,1182,undirected,1
1589,244,undirected,43
2375,2957,undirected,2
2375,2839,undirected,2
2709,2957,undirected,3
2709,2839,undirected,2
2957,2839,undirected,2
341,338,undirected,1
341,1589,undirected,1
338,1589,undirected,3
4418,333,undirected,1
1589,694,undirected,1
3997,1589,undirected,1
2375,2706,undirected,4
3295,1312,undirected,1
3134,1663,undirected,1
1900,677,undirected,1
1900,1366,undirected,1
677,1366,undirected,1
73,1312,undirected,1
73,3967,undirected,1
73,3719,undirected,1
73,163,undirected,1
73,973,undirected,1
1312,3967,undirected,1
1312,3719,undirected,1
1312,163,undirected,1
1312,973,undirected,1
3967,3719,undirected,1
3967,163,undirected,1
3967,973,undirected,1
3719,163,undirected,1
3719,973,undirected,1
163,973,undirected,1
1589,2841,undirected,1
931,1366,undirected,1
333,30,undirected,4
1367,1570,undirected,4
1366,4056,undirected,1
414,1434,undirected,1
414,2820,undirected,1
414,2817,undirected,1
414,1084,undirected,1
414,775,undirected,1
414,1663,undirected,1
414,1466,undirected,1
414,3633,undirected,1
414,365,undirected,1
1434,2820,undirected,1
1434,2817,undirected,1
1434,1084,undirected,1
1434,775,undirected,1
1434,1663,undirected,1
1434,1466,undirected,1
1434,3633,undirected,1
1434,365,undirected,1
2820,2817,undirected,1
2820,1084,undirected,1
2820,775,undirected,1
2820,1663,undirected,1
2820,1466,undirected,1
2820,3633,undirected,1
2820,365,undirected,1
2817,1084,undirected,1
2817,775,undirected,1
2817,1663,undirected,2
2817,1466,undirected,1
2817,3633,undirected,1
2817,365,undirected,1
1084,775,undirected,1
1084,1466,undirected,1
1084,3633,undirected,1
1084,365,undirected,2
775,1663,undirected,1
775,1466,undirected,1
775,3633,undirected,1
775,365,undirected,1
1663,1466,undirected,1
1663,3633,undirected,1
1663,365,undirected,1
1466,3633,undirected,1
1466,365,undirected,1
3633,365,undirected,1
1366,200,undirected,1
1366,2930,undirected,1
200,2930,undirected,1
1366,1345,undirected,1
1366,1776,undirected,1
1345,1776,undirected,1
1366,1395,undirected,1
1366,1775,undirected,1
1366,4499,undirected,1
1366,2150,undirected,1
1395,1775,undirected,1
1395,4499,undirected,1
1395,2150,undirected,1
1775,4499,undirected,1
1775,2150,undirected,1
4499,2150,undirected,1
936,1178,undirected,1
936,1207,undirected,1
936,1255,undirected,1
936,1312,undirected,2
936,4097,undirected,1
1178,1207,undirected,1
1178,1255,undirected,1
1178,1312,undirected,3
1178,4097,undirected,1
1207,1255,undirected,1
1207,1312,undirected,1
1207,4097,undirected,1
1255,1312,undirected,1
1255,4097,undirected,1
1312,4097,undirected,5
1589,2106,undirected,1
1663,3656,undirected,1
1022,3441,undirected,1
1022,1058,undirected,1
1022,2397,undirected,1
1022,1366,undirected,1
3441,1058,undirected,1
3441,2397,undirected,1
3441,1366,undirected,1
1058,2397,undirected,2
1058,1366,undirected,1
2397,1366,undirected,1
1366,3676,undirected,1
1366,250,undirected,1
3676,250,undirected,1
1589,3943,undirected,1
4542,4075,undirected,1
4542,4043,undirected,1
4075,4043,undirected,1
1900,1589,undirected,3
1570,1589,undirected,72
1570,1571,undirected,10
1589,1571,undirected,29
3525,1589,undirected,7
3525,175,undirected,12
2821,2375,undirected,1
2821,1816,undirected,1
2375,1816,undirected,1
2375,3161,undirected,1
2885,29,undirected,31
2692,1570,undirected,1
329,1570,undirected,1
329,2672,undirected,1
1570,2672,undirected,1
1440,1760,undirected,1
1760,1663,undirected,1
4538,2375,undirected,1
4538,4537,undirected,1
4538,3679,undirected,1
4538,1626,undirected,1
2375,4537,undirected,2
2375,3679,undirected,1
2375,1626,undirected,1
4537,3679,undirected,1
4537,1626,undirected,1
3679,1626,undirected,1
2108,3216,undirected,34
2108,333,undirected,33
1096,160,undirected,1
1096,1479,undirected,1
1096,4043,undirected,1
160,1479,undirected,1
160,4043,undirected,1
1479,4043,undirected,1
933,287,undirected,2
933,4223,undirected,2
933,1771,undirected,2
933,1312,undirected,10
933,2258,undirected,2
933,439,undirected,2
933,3845,undirected,2
287,4223,undirected,2
287,1771,undirected,2
287,1312,undirected,2
287,2258,undirected,2
287,439,undirected,2
287,3845,undirected,2
4223,1771,undirected,2
4223,1312,undirected,3
4223,2258,undirected,2
4223,439,undirected,2
4223,3845,undirected,2
1771,1312,undirected,2
1771,2258,undirected,2
1771,439,undirected,2
1771,3845,undirected,2
1312,2258,undirected,2
1312,439,undirected,2
1312,3845,undirected,2
2258,439,undirected,2
2258,3845,undirected,2
439,3845,undirected,2
3242,1589,undirected,2
2758,4043,undirected,1
2758,1927,undirected,1
2758,1556,undirected,1
2758,640,undirected,1
2758,1466,undirected,1
2758,3045,undirected,1
2758,2003,undirected,1
2758,1992,undirected,1
2758,2000,undirected,1
4043,1927,undirected,1
4043,1556,undirected,1
4043,640,undirected,1
4043,1466,undirected,1
4043,3045,undirected,1
4043,2003,undirected,2
4043,1992,undirected,1
4043,2000,undirected,1
1927,1556,undirected,1
1927,640,undirected,1
1927,1466,undirected,3
1927,3045,undirected,3
1927,2003,undirected,2
1927,1992,undirected,1
1927,2000,undirected,3
1556,640,undirected,1
1556,1466,undirected,1
1556,3045,undirected,1
1556,2003,undirected,1
1556,1992,undirected,1
1556,2000,undirected,1
640,1466,undirected,1
640,3045,undirected,1
