Id,Label,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,pageranks,componentnumber,clustering,triangles,eigencentrality
4461,wouuuuuu,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
1268,fans,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
1718,grou,6,18,6,0.257907,0.265165,0,0.00043,0.00043,1,0.000218,0,1,15,0.003145
3538,shirt,6,6,5,0.321056,0.33511,0,0.004459,0.004459,1,0.000211,0,1,15,0.019795
1665,GoodVibes,5,9,5,0.311633,0.332272,2.5,0.008408,0.008408,1,0.000227,0,0.5,5,0.024177
340,bbcr4,5,5,4,0.360293,0.374134,4427,0.011132,0.011132,1,0.000219,0,0.6,6,0.036396
2521,manutd,5,7,6,0.258887,0.266776,0,0.000383,0.000383,1,0.000217,0,1,10,0.002671
2891,nufc,5,6,4,0.353787,0.365665,4614.030758,0.008085,0.008085,1,0.000218,0,0.4,4,0.026451
2711,m�sica,5,11,5,0.310868,0.327443,5.333333,0.006879,0.006879,1,0.000217,0,0.6,6,0.019968
1920,Icem4ktransfer,5,5,6,0.258887,0.266776,0,0.000383,0.000383,1,0.000216,0,1,10,0.002671
1208,Everton,5,6,6,0.258887,0.266776,0,0.000383,0.000383,1,0.000218,0,1,10,0.002671
2286,LeightonBaines,5,5,6,0.258887,0.266776,0,0.000383,0.000383,1,0.000216,0,1,10,0.002671
1139,EFC,5,7,6,0.258887,0.266776,0,0.000383,0.000383,1,0.000218,0,1,10,0.002671
2115,joseph,5,5,5,0.317966,0.337748,0,0.008956,0.008956,1,0.000213,0,1,10,0.025583
3574,sillyboy,5,5,5,0.317966,0.337748,0,0.008956,0.008956,1,0.000213,0,1,10,0.025583
4519,yurtalert,5,714,4,0.359708,0.3734,771.116457,0.010822,0.010822,1,0.000225,0,0.6,6,0.035326
3390,RUmine,5,12,4,0.361351,0.375508,413.010084,0.012183,0.012183,1,0.000213,0,0.7,7,0.039295
820,confedscup,5,7,5,0.343762,0.362715,0,0.009543,0.009543,1,0.000209,0,1,10,0.036629
744,cider,5,5,5,0.311414,0.327883,0,0.00711,0.00711,1,0.000215,0,1,10,0.020641
1757,happyface,5,5,5,0.311414,0.327883,0,0.00711,0.00711,1,0.000215,0,1,10,0.020641
515,bouncingoffthewalls,5,5,5,0.311414,0.327883,0,0.00711,0.00711,1,0.000215,0,1,10,0.020641
1201,europeantourgolf,5,10,4,0.35892,0.372177,0,0.011164,0.011164,1,0.000211,0,1,10,0.036948
1832,hilarious,5,13,5,0.312425,0.33357,40.386077,0.008938,0.008938,1,0.000215,0,0.7,7,0.025612
546,Bristol,5,5,4,0.338429,0.34854,2725.609934,0.006246,0.006246,11,0.000214,0,0.3,3,0.020485
3569,Sieben,5,5,4,0.352716,0.36448,0,0.009038,0.009038,1,0.000213,0,1,10,0.028817
2138,Jutterspad,5,5,4,0.352716,0.36448,0,0.009038,0.009038,1,0.000213,0,1,10,0.028817
1844,HKM,5,5,4,0.352716,0.36448,0,0.009038,0.009038,1,0.000213,0,1,10,0.028817
3354,Rodriguez,5,22,4,0.352716,0.36448,0,0.009038,0.009038,1,0.000215,0,1,10,0.028817
2105,jogja,5,5,5,0.322646,0.337707,0,0.009067,0.009067,1,0.000212,0,1,10,0.024556
2718,musicgig,5,5,5,0.322646,0.337707,0,0.009067,0.009067,1,0.000212,0,1,10,0.024556
505,booze,5,6,5,0.335913,0.35259,348.490391,0.006603,0.006603,1,0.000213,0,0.5,5,0.026155
1654,goodnightig,5,5,5,0.327466,0.345611,0,0.011031,0.011031,1,0.000215,0,1,10,0.029679
376,bedtime,5,5,5,0.327466,0.345611,0,0.011031,0.011031,1,0.000215,0,1,10,0.029679
2982,paperartist,5,5,5,0.327466,0.345611,0,0.011031,0.011031,1,0.000215,0,1,10,0.029679
908,curlgang,5,5,5,0.327466,0.345611,0,0.011031,0.011031,1,0.000215,0,1,10,0.029679
962,decisionsdecisions,5,5,4,0.359211,0.372836,1715.611782,0.008446,0.008446,1,0.000221,0,0.5,5,0.02993
197,Asafavidan,5,5,5,0.341957,0.357317,0,0.013392,0.013392,1,0.00021,0,1,10,0.036073
484,bluesky,5,12,4,0.349046,0.363275,367.731578,0.010655,0.010655,1,0.000215,0,0.5,5,0.031461
3219,races,5,5,5,0.311633,0.332272,0,0.008573,0.008573,1,0.000215,0,1,10,0.02467
2212,kropp,5,5,5,0.311633,0.332272,0,0.008573,0.008573,1,0.000215,0,1,10,0.02467
110,allison,5,5,5,0.311633,0.332272,0,0.008573,0.008573,1,0.000215,0,1,10,0.02467
1545,girlproblems,5,10,5,0.282632,0.293635,1.5,0.000843,0.000843,1,0.000222,0,0.7,7,0.006498
3967,TheHague,5,5,5,0.310759,0.327255,0,0.006726,0.006726,1,0.000217,0,1,10,0.019683
3719,Spuiplein,5,5,5,0.310759,0.327255,0,0.006726,0.006726,1,0.000217,0,1,10,0.019683
163,antonphilipszaal,5,5,5,0.310759,0.327255,0,0.006726,0.006726,1,0.000217,0,1,10,0.019683
973,denhaag,5,5,5,0.310759,0.327255,0,0.006726,0.006726,1,0.000217,0,1,10,0.019683
1207,events,5,5,5,0.322764,0.337651,0,0.007718,0.007718,1,0.000212,0,1,10,0.021808
1255,fair,5,5,5,0.322764,0.337651,0,0.007718,0.007718,1,0.000212,0,1,10,0.021808
3242,random,5,6,4,0.36212,0.375075,5584.53974,0.011842,0.011842,1,0.000214,0,0.4,4,0.035736
874,crazypeople,5,5,5,0.311633,0.332272,0,0.008632,0.008632,1,0.000216,0,1,10,0.024758
2836,NOjudgement,5,5,5,0.311633,0.332272,0,0.008632,0.008632,1,0.000216,0,1,10,0.024758
2239,LAlivin,5,5,5,0.311633,0.332272,0,0.008632,0.008632,1,0.000216,0,1,10,0.024758
3638,snakegod,5,5,5,0.311633,0.332272,0,0.008632,0.008632,1,0.000216,0,1,10,0.024758
555,britishcolumbia,5,5,5,0.330645,0.348679,0,0.012299,0.012299,1,0.000211,0,1,10,0.032631
115,alltime,5,5,5,0.330645,0.348679,0,0.012299,0.012299,1,0.000211,0,1,10,0.032631
1124,ebook,5,5,5,0.314891,0.323833,707.5426,0.003114,0.003114,1,0.000211,0,0.6,6,0.010568
2016,iPhone,5,7,4,0.361647,0.375734,608.682176,0.011916,0.011916,1,0.000218,0,0.6,6,0.036774
4401,winetasting,5,5,5,0.323637,0.343097,0,0.011357,0.011357,1,0.000214,0,1,10,0.030378
1404,fortheloveofwine,5,5,5,0.323637,0.343097,0,0.011357,0.011357,1,0.000214,0,1,10,0.030378
4342,whatmoredoyouneed,5,5,5,0.323637,0.343097,0,0.011357,0.011357,1,0.000214,0,1,10,0.030378
642,canada,5,5,4,0.344404,0.356199,628.347347,0.009542,0.009542,1,0.000214,0,0.7,7,0.026742
4419,with,5,10,5,0.326428,0.335611,0.666667,0.007893,0.007893,1,0.000215,0,0.8,8,0.018798
3284,reggae,5,6,5,0.327103,0.336766,0,0.007035,0.007035,1,0.000215,0,1,10,0.018587
689,ccs,5,5,5,0.327103,0.336766,0,0.007035,0.007035,1,0.000215,0,1,10,0.018587
1179,envivo,5,5,5,0.327103,0.336766,0,0.007035,0.007035,1,0.000215,0,1,10,0.018587
4220,viernes,5,5,5,0.327103,0.336766,0,0.007035,0.007035,1,0.000215,0,1,10,0.018587
1121,Easy,5,5,6,0.266972,0.276189,0,0.002368,0.002368,1,0.000217,0,1,10,0.007275
1155,Elegance,5,5,6,0.266972,0.276189,0,0.002368,0.002368,1,0.000217,0,1,10,0.007275
4103,Trim,5,5,6,0.266972,0.276189,0,0.002368,0.002368,1,0.000217,0,1,10,0.007275
1351,fits,5,5,6,0.266972,0.276189,0,0.002368,0.002368,1,0.000217,0,1,10,0.007275
4398,windows,5,5,6,0.266972,0.276189,0,0.002368,0.002368,1,0.000217,0,1,10,0.007275
166,apparel,5,5,5,0.310999,0.321146,0,0.005525,0.005525,1,0.000214,0,1,10,0.013817
3917,teens,5,5,5,0.310999,0.321146,0,0.005525,0.005525,1,0.000214,0,1,10,0.013817
4430,women,5,5,5,0.310999,0.321146,0,0.005525,0.005525,1,0.000214,0,1,10,0.013817
2020,iPlayer,5,24,4,0.361676,0.375207,731.03399,0.012826,0.012826,1,0.000209,0,0.7,7,0.041238
1110,dying,5,7,5,0.282632,0.293635,1.5,0.000842,0.000842,1,0.000222,0,0.7,7,0.006451
116,alone,5,10,6,0.280182,0.290861,0,0.002889,0.002889,1,0.000215,0,1,10,0.008447
847,countdown,5,10,6,0.280182,0.290861,0,0.002889,0.002889,1,0.000215,0,1,10,0.008447
2099,jetsetting,5,10,6,0.280182,0.290861,0,0.002889,0.002889,1,0.000215,0,1,10,0.008447
2680,movies,5,6,5,0.314399,0.322023,0,0.002911,0.002911,1,0.000215,0,1,10,0.009269
4532,zoo,5,6,5,0.314399,0.322023,0,0.002911,0.002911,1,0.000215,0,1,10,0.009269
3075,playgrounds,5,5,5,0.314399,0.322023,0,0.002911,0.002911,1,0.000213,0,1,10,0.009269
1861,HomeSafe,5,20,5,0.272979,0.282671,0,0.002455,0.002455,1,0.000217,0,1,10,0.007535
3471,Security,5,20,5,0.272979,0.282671,0,0.002455,0.002455,1,0.000217,0,1,10,0.007535
4215,Vibration,5,20,5,0.272979,0.282671,0,0.002455,0.002455,1,0.000217,0,1,10,0.007535
3485,Sensor,5,20,5,0.272979,0.282671,0,0.002455,0.002455,1,0.000217,0,1,10,0.007535
3074,playa,5,5,5,0.32087,0.331523,0,0.006515,0.006515,1,0.000213,0,1,10,0.016987
2571,memorias,5,5,5,0.32087,0.331523,0,0.006515,0.006515,1,0.000213,0,1,10,0.016987
958,dco,5,5,5,0.32087,0.331523,0,0.006515,0.006515,1,0.000213,0,1,10,0.016987
1717,grind,5,5,5,0.320568,0.3324,0,0.00883,0.00883,1,0.000213,0,1,10,0.021608
1905,hustle,5,5,5,0.320568,0.3324,0,0.00883,0.00883,1,0.000213,0,1,10,0.021608
4289,weallwegot,5,5,5,0.320568,0.3324,0,0.00883,0.00883,1,0.000213,0,1,10,0.021608
2852,nosatisfaction,5,8,4,0.353505,0.365534,0,0.008872,0.008872,1,0.000215,0,1,10,0.028656
1012,dirt,5,5,4,0.353505,0.365534,0,0.008872,0.008872,1,0.000214,0,1,10,0.028656
4168,unclean,5,5,4,0.353505,0.365534,0,0.008872,0.008872,1,0.000214,0,1,10,0.028656
3301,resign,5,5,4,0.353505,0.365534,0,0.008872,0.008872,1,0.000214,0,1,10,0.028656
388,belgium,5,10,5,0.310868,0.327443,5.333333,0.006876,0.006876,1,0.000221,0,0.6,6,0.01995
2477,lunch,5,6,5,0.323637,0.343097,24.663577,0.011236,0.011236,1,0.000219,0,0.7,7,0.030106
2007,interior,5,8,6,0.271673,0.281218,0,0.002824,0.002824,1,0.000216,0,1,10,0.008185
4101,tree,5,5,6,0.271673,0.281218,0,0.002824,0.002824,1,0.000214,0,1,10,0.008185
4438,wood,5,5,6,0.271673,0.281218,0,0.002824,0.002824,1,0.000214,0,1,10,0.008185
4404,Winner,5,5,5,0.33931,0.356274,4638.523371,0.008286,0.008286,1,0.000214,0,0.4,4,0.030204
2107,johnhumphreys,5,9,4,0.352744,0.364499,7.222222,0.0084,0.0084,1,0.000219,0,0.5,5,0.026981
85,AIA,5,5,5,0.30279,0.315289,0,0.005439,0.005439,1,0.000214,0,1,10,0.0147
2208,Kpop,5,5,5,0.30279,0.315289,0,0.005439,0.005439,1,0.000214,0,1,10,0.0147
2191,KL,5,5,5,0.30279,0.315289,0,0.005439,0.005439,1,0.000214,0,1,10,0.0147
1761,happypups,5,5,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000216,0,1,10,0.024508
1043,doglover,5,5,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000216,0,1,10,0.024508
3663,soma,5,5,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000216,0,1,10,0.024508
3505,sf,5,5,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000216,0,1,10,0.024508
479,bloodymary,5,5,5,0.329391,0.34391,0,0.010042,0.010042,1,0.000213,0,1,10,0.026248
2779,nelspruit,5,5,5,0.329391,0.34391,0,0.010042,0.010042,1,0.000213,0,1,10,0.026248
1981,inniebos,5,5,5,0.329391,0.34391,0,0.010042,0.010042,1,0.000213,0,1,10,0.026248
824,Contoured,5,5,6,0.268494,0.278158,0,0.002455,0.002455,1,0.000216,0,1,10,0.007664
1368,Foam,5,5,6,0.268494,0.278158,0,0.002455,0.002455,1,0.000216,0,1,10,0.007664
2574,Memory,5,5,6,0.268494,0.278158,0,0.002455,0.002455,1,0.000216,0,1,10,0.007664
3292,RemedyT,5,5,6,0.268494,0.278158,0,0.002455,0.002455,1,0.000216,0,1,10,0.007664
1160,EMC,5,12,5,0.301061,0.313106,0,0.003889,0.003889,1,0.000218,0,1,10,0.011517
81,AGENCY,5,12,5,0.301061,0.313106,0,0.003889,0.003889,1,0.000218,0,1,10,0.011517
3372,ROSTER,5,12,5,0.301061,0.313106,0,0.003889,0.003889,1,0.000218,0,1,10,0.011517
500,BOOKINGS,5,10,5,0.301061,0.313106,0,0.003889,0.003889,1,0.000215,0,1,10,0.011517
981,desertproblems,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
2,118degreestomorrow,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1952,imightdie,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1936,ihatethis,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1523,getmeouttahere,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1516,genius,5,5,5,0.313088,0.322045,1544.128817,0.003717,0.003717,1,0.000215,0,0.4,4,0.010639
3055,pillows,5,5,6,0.268494,0.278158,0,0.002459,0.002459,1,0.000212,0,1,10,0.007711
3201,quality,5,26,4,0.355292,0.367811,194.957877,0.0105,0.0105,1,0.00021,0,0.5,5,0.032855
27,5000km,5,5,5,0.298665,0.307908,0,0.00184,0.00184,1,0.000215,0,1,10,0.006845
2610,milestone,5,5,5,0.298665,0.307908,0,0.00184,0.00184,1,0.000215,0,1,10,0.006845
3393,running,5,5,5,0.298665,0.307908,0,0.00184,0.00184,1,0.000215,0,1,10,0.006845
2822,nikeplus,5,5,5,0.298665,0.307908,0,0.00184,0.00184,1,0.000215,0,1,10,0.006845
1254,fail,5,12,4,0.361676,0.375621,6025.311206,0.01146,0.01146,1,0.000219,0,0.4,4,0.037725
2539,massive,5,5,5,0.330423,0.344362,3049.698178,0.004509,0.004509,1,0.000215,0,0.6,6,0.01903
179,ardenalfrescodining,5,5,4,0.358891,0.372139,0,0.011357,0.011357,1,0.000209,0,1,10,0.037547
4348,WhatTheFuckHappenedToMe,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
628,Call999,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1463,FuckWork,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
3741,State,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
652,CantRememberAnything,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
3849,t,5,7,5,0.317784,0.327454,866.462212,0.002943,0.002943,1,0.000215,0,0.6,6,0.010998
1561,GlamourAwards,5,5,4,0.37788,0.395175,0,0.019912,0.019912,1,0.000211,0,1,10,0.059031
2235,LadyInRed,5,5,4,0.37788,0.395175,0,0.019912,0.019912,1,0.000211,0,1,10,0.059031
2022,irbsevens,5,5,4,0.358804,0.372026,0,0.0111,0.0111,1,0.000211,0,1,10,0.036622
2070,IWIX,5,5,5,0.319273,0.327853,0,0.00493,0.00493,1,0.000211,0,1,10,0.013438
2374,liv,5,5,5,0.319273,0.327853,0,0.00493,0.00493,1,0.000211,0,1,10,0.013438
3008,PeaceTreaty,5,10,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000217,0,1,10,0.024508
2244,LastMinute,5,10,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000217,0,1,10,0.024508
3963,TheGirls,5,10,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000217,0,1,10,0.024508
4365,Whoopwhooop,5,10,5,0.311633,0.332272,0,0.008494,0.008494,1,0.000217,0,1,10,0.024508
1908,hype,5,13,4,0.366738,0.382264,2166.371723,0.011055,0.011055,1,0.000216,0,0.4,4,0.039449
1780,hatethese,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
1619,goaway,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
164,anxiety,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
165,anxietyattack,5,5,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000217,0,1,10,0.006545
4369,whyme,5,6,5,0.282632,0.293635,0,0.000845,0.000845,1,0.000218,0,1,10,0.006545
2135,justsayin,5,10,4,0.366496,0.382039,315.85019,0.011142,0.011142,1,0.000214,0,0.6,6,0.039963
2545,mattresses,5,5,5,0.314065,0.334474,0,0.009106,0.009106,1,0.000214,0,1,10,0.025738
3915,teen,5,5,5,0.314065,0.334474,0,0.009106,0.009106,1,0.000214,0,1,10,0.025738
636,camp,5,5,5,0.314065,0.334474,0,0.009106,0.009106,1,0.000214,0,1,10,0.025738
4550,?????,5,5,5,0.336346,0.348547,0,0.00912,0.00912,1,0.000214,0,1,10,0.025147
4554,????,5,5,5,0.336346,0.348547,0,0.00912,0.00912,1,0.000214,0,1,10,0.025147
1743,hakata,5,5,5,0.336346,0.348547,0,0.00912,0.00912,1,0.000214,0,1,10,0.025147
2283,legends,5,113,4,0.368816,0.384711,423.436859,0.012264,0.012264,1,0.000216,0,0.6,6,0.043383
1269,fantasy,5,10,5,0.316988,0.324706,35.913405,0.002941,0.002941,1,0.000213,0,0.7,7,0.009594
2457,loveya,5,5,5,0.332957,0.351551,0,0.013246,0.013246,1,0.000213,0,1,10,0.034209
3253,raybans,5,5,5,0.332957,0.351551,0,0.013246,0.013246,1,0.000213,0,1,10,0.034209
3254,raybanvision,5,5,5,0.332957,0.351551,0,0.013246,0.013246,1,0.000213,0,1,10,0.034209
4214,vfest,5,9,5,0.315385,0.326543,4427,0.003362,0.003362,1,0.000225,0,0.6,6,0.012211
3214,R,5,7,5,0.367805,0.383853,8513.357942,0.013785,0.013785,1,0.000218,0,0.4,4,0.04249
661,cardiff,5,12,4,0.366465,0.382001,644.45355,0.010746,0.010746,1,0.000218,0,0.5,5,0.038798
1795,heartbreak,5,5,5,0.310759,0.32095,0,0.002686,0.002686,1,0.000211,0,1,10,0.010579
638,cAmping,5,10,4,0.375668,0.392709,8837.882239,0.014469,0.014469,1,0.000219,0,0.5,5,0.046578
2962,overload,5,5,5,0.309326,0.325154,0,0.00392,0.00392,1,0.000214,0,1,10,0.017741
557,britishgp2013,5,5,5,0.309326,0.325154,0,0.00392,0.00392,1,0.000214,0,1,10,0.017741
2241,lardarse,5,5,5,0.309326,0.325154,0,0.00392,0.00392,1,0.000214,0,1,10,0.017741
2352,lionsfever,5,6,5,0.311721,0.32701,0,0.003207,0.003207,1,0.000216,0,1,10,0.015639
738,chulitaxosexy,5,5,5,0.332308,0.35108,0,0.015699,0.015699,1,0.000209,0,1,10,0.039336
2748,mypeeps,5,20,5,0.342063,0.360705,0,0.015217,0.015217,1,0.000212,0,1,10,0.03973
3653,soda,5,20,5,0.342063,0.360705,0,0.015217,0.015217,1,0.000212,0,1,10,0.03973
3555,shouldBeThere,5,9,4,0.35266,0.364405,6335.558205,0.007797,0.007797,1,0.000224,0,0.4,4,0.025498
1325,ff,5,48,5,0.305991,0.315248,4467.773919,0.002292,0.002292,11,0.000224,0,0.5,5,0.008823
3983,TheRollingStones,5,238,4,0.359941,0.373664,565.304308,0.011388,0.011388,1,0.000222,0,0.4,4,0.036577
1875,hot,5,9,5,0.310671,0.323374,7287.392673,0.002779,0.002779,11,0.000215,0,0.4,4,0.012719
2224,l,5,10,5,0.311108,0.327782,0,0.007267,0.007267,1,0.000211,0,1,10,0.021006
2667,mosque,5,5,5,0.302129,0.312963,0,0.004017,0.004017,1,0.000214,0,1,10,0.011207
2217,kualalumpur,5,5,5,0.302129,0.312963,0,0.004017,0.004017,1,0.000214,0,1,10,0.011207
3193,putrajaya,5,5,5,0.302129,0.312963,0,0.004017,0.004017,1,0.000214,0,1,10,0.011207
830,cookiesandcream,5,5,5,0.320127,0.331357,0,0.008576,0.008576,1,0.000213,0,1,10,0.020604
713,cheesecake,5,6,5,0.320127,0.331357,0,0.008576,0.008576,1,0.000213,0,1,10,0.020604
4357,whitechoc,5,5,5,0.320127,0.331357,0,0.008576,0.008576,1,0.000213,0,1,10,0.020604
2826,nilerogers,5,18,4,0.367805,0.382923,787.53733,0.015061,0.015061,1,0.000212,0,0.7,7,0.045807
279,badmintonlovers,5,5,5,0.29998,0.311996,0,0.00376,0.00376,1,0.000217,0,1,10,0.011225
278,badminton,5,5,5,0.29998,0.311996,0,0.00376,0.00376,1,0.000217,0,1,10,0.011225
3794,SudirmanCup2013,5,5,5,0.29998,0.311996,0,0.00376,0.00376,1,0.000217,0,1,10,0.011225
4275,watching,5,5,5,0.29998,0.311996,0,0.00376,0.00376,1,0.000217,0,1,10,0.011225
1987,instabadminton,5,5,5,0.29998,0.311996,0,0.00376,0.00376,1,0.000217,0,1,10,0.011225
275,badgers,5,145,4,0.35252,0.364216,1,0.008273,0.008273,1,0.000223,0,0.7,7,0.026614
1865,hooka,5,5,5,0.323637,0.343097,0,0.011333,0.011333,1,0.000215,0,1,10,0.030306
3635,smoking,5,5,5,0.323637,0.343097,0,0.011333,0.011333,1,0.000215,0,1,10,0.030306
620,CafeNoho,5,5,5,0.323637,0.343097,0,0.011333,0.011333,1,0.000215,0,1,10,0.030306
727,chillin,5,5,5,0.323637,0.343097,0,0.011333,0.011333,1,0.000215,0,1,10,0.030306
2591,MichaelEavis,5,11,4,0.35252,0.364216,1,0.008273,0.008273,1,0.000214,0,0.7,7,0.026614
1297,FeelingGood,5,5,4,0.360968,0.374868,0,0.011961,0.011961,1,0.000213,0,1,10,0.036299
2791,newdawn,5,5,4,0.360968,0.374868,0,0.011961,0.011961,1,0.000213,0,1,10,0.036299
2792,newday,5,5,4,0.360968,0.374868,0,0.011961,0.011961,1,0.000213,0,1,10,0.036299
3707,spoiltforchoice,5,5,5,0.298886,0.31224,0,0.004993,0.004993,1,0.000209,0,1,10,0.01827
2347,lionsalldayer,5,5,5,0.311721,0.32701,0,0.003207,0.003207,1,0.000215,0,1,10,0.015639
2342,Lion2013,5,5,5,0.311721,0.32701,0,0.003207,0.003207,1,0.000215,0,1,10,0.015639
1102,ducksonthepond,5,5,5,0.311721,0.32701,0,0.003207,0.003207,1,0.000215,0,1,10,0.015639
480,blowboating,5,5,5,0.29998,0.311996,0,0.0039,0.0039,1,0.000211,0,1,10,0.01174
1411,FP2,5,6,5,0.291029,0.301423,42.346465,0.002859,0.002859,1,0.000214,0,0.7,7,0.010951
593,BuonGiorno,5,5,5,0.28577,0.29569,0,0.001969,0.001969,1,0.000213,0,1,10,0.008328
1307,Ferraristi,5,5,5,0.28577,0.29569,0,0.001969,0.001969,1,0.000213,0,1,10,0.008328
1306,FerrariItaFans,5,5,5,0.28577,0.29569,0,0.001969,0.001969,1,0.000213,0,1,10,0.008328
1344,first,5,5,5,0.300509,0.311265,0,0.00372,0.00372,1,0.000217,0,1,10,0.010577
2917,oldest,5,5,5,0.300509,0.311265,0,0.00372,0.00372,1,0.000217,0,1,10,0.010577
3735,starbucks,5,5,5,0.300509,0.311265,0,0.00372,0.00372,1,0.000217,0,1,10,0.010577
1349,fishmarket,5,5,5,0.300509,0.311265,0,0.00372,0.00372,1,0.000217,0,1,10,0.010577
322,Bath,5,5,5,0.357298,0.372437,5245.58345,0.010405,0.010405,1,0.000209,0,0.6,6,0.034275
111,allnight,5,5,5,0.316444,0.326893,0,0.004858,0.004858,1,0.000214,0,1,10,0.013644
1031,djgonzo,5,5,5,0.316444,0.326893,0,0.004858,0.004858,1,0.000214,0,1,10,0.013644
3413,salmerum,5,5,5,0.316444,0.326893,0,0.004858,0.004858,1,0.000214,0,1,10,0.013644
2046,ItsBeenTooL,5,5,5,0.311633,0.332272,0,0.008513,0.008513,1,0.000212,0,1,10,0.024581
2177,Kimi,5,5,5,0.290532,0.300538,0,0.002397,0.002397,1,0.000213,0,1,10,0.009474
3231,R�ikk�nen,5,5,5,0.290532,0.300538,0,0.002397,0.002397,1,0.000213,0,1,10,0.009474
3361,romai,5,5,5,0.290532,0.300538,0,0.002397,0.002397,1,0.000213,0,1,10,0.009474
2931,oneofakind,5,5,5,0.309369,0.320374,0,0.005577,0.005577,1,0.000212,0,1,10,0.014455
2566,meis,5,5,5,0.309369,0.320374,0,0.005577,0.005577,1,0.000212,0,1,10,0.014455
3607,SkySportF1HD,5,5,5,0.291105,0.301573,0,0.003035,0.003035,1,0.000209,0,1,10,0.011686
952,dayoff,5,5,5,0.315857,0.328181,0,0.005025,0.005025,1,0.000211,0,1,10,0.017735
3003,payday,5,7,5,0.315857,0.328181,0,0.005025,0.005025,1,0.000212,0,1,10,0.017735
4470,Xbox,5,5,5,0.335658,0.356696,1565.2637,0.012409,0.012409,1,0.000214,0,0.6,6,0.034571
2297,letour2013,5,6,5,0.319827,0.339118,14.542507,0.006297,0.006297,1,0.000214,0,0.8,8,0.026817
1167,Energy,5,5,4,0.358659,0.371838,566.505223,0.010095,0.010095,1,0.000217,0,0.6,6,0.033637
377,Beehive,5,10,5,0.293362,0.303113,0,0.001515,0.001515,11,0.000217,0,1,10,0.006531
426,Beygood,5,10,5,0.293362,0.303113,0,0.001515,0.001515,11,0.000217,0,1,10,0.006531
427,Beyinspirational,5,10,5,0.293362,0.303113,0,0.001515,0.001515,11,0.000217,0,1,10,0.006531
428,Beyonce,5,10,5,0.293362,0.303113,0,0.001515,0.001515,11,0.000217,0,1,10,0.006531
2686,MrsCarter,5,10,5,0.293362,0.303113,0,0.001515,0.001515,11,0.000217,0,1,10,0.006531
1957,immense,5,7,4,0.354722,0.366964,80.903571,0.009538,0.009538,1,0.000216,0,0.7,7,0.03067
291,bando,5,5,5,0.310759,0.327255,0,0.006531,0.006531,1,0.000217,0,1,10,0.019219
814,concorso,5,5,5,0.310759,0.327255,0,0.006531,0.006531,1,0.000217,0,1,10,0.019219
679,castellanetafilmfest,5,5,5,0.310759,0.327255,0,0.006531,0.006531,1,0.000217,0,1,10,0.019219
840,cortometraggi,5,5,5,0.310759,0.327255,0,0.006531,0.006531,1,0.000217,0,1,10,0.019219
3171,puglia,5,5,5,0.310759,0.327255,0,0.006531,0.006531,1,0.000217,0,1,10,0.019219
121,Alwatan_Live,5,5,5,0.311919,0.320483,0,0.003051,0.003051,11,0.00021,0,1,10,0.010997
1574,glastoathome,5,7,4,0.37898,0.395946,85.587101,0.018654,0.018654,1,0.000209,0,0.9,9,0.057562
4013,Tibet,5,36,4,0.359971,0.373739,3.535306,0.011625,0.011625,1,0.000213,0,0.9,9,0.037481
4086,towerbridge,5,5,5,0.309412,0.318112,0,0.002767,0.002767,11,0.000215,0,1,10,0.009851
1847,hmsbelfast,5,5,5,0.309412,0.318112,0,0.002767,0.002767,11,0.000215,0,1,10,0.009851
2305,levonamochila,5,5,5,0.309412,0.318112,0,0.002767,0.002767,11,0.000215,0,1,10,0.009851
